Transaction_ID,Transaction_Date,Transaction_TS,Store_ID,Customer_ID,Payment_Method,Total_Amount,Total_Discount,Line_Count,Batch_ID,Source_File
T00012830,08/03/24,2024-08-03 10:48:37,S018,NA,Card,31.25,0.0,3,gen_20251127_091607,transactions_header.csv
T00011660,04/01/24,2024-04-01 20:29:45,S016,C001585,Card,42.83,2.14,1,gen_20251127_091607,transactions_header.csv
T00009413,01/14/24,2024-01-14 21:38:53,S026,C002012,Card,$121.40,12.14,1,gen_20251127_091606,transactions_header.csv
T00009840,2024-03-12,2024-03-12 10:30:51,S029,C003208,Cash,32.6,4.89,1,gen_20251127_091606,transactions_header.csv
T00017975,2024-05-31,2024-05-31 12:37:30,S001,C003802,Online,76.23,3.81,2,gen_20251127_091607,transactions_header.csv
T00000475,2024-02-04,2024-02-04 11:28:27,S001,C004277,Cash,45.41,4.54,1,gen_20251127_091605,transactions_header.csv
T00015926,07/01/24,2024-07-01 03:54:27,S023,C003028,Online,49.55,2.48,2,gen_20251127_091607,transactions_header.csv
T00008150,2024-02-02,2024-02-02 00:38:10,S008,C002494,Card,35.16,1.76,1,gen_20251127_091606,transactions_header.csv
T00003129,01/04/24,2024-01-04 15:41:05,S024,C000349,Cash,49.25,2.46,1,gen_20251127_091606,transactions_header.csv
T00010993,2024-05-20,2024-05-20 23:53:16,S007,C002844,Cash,112.65,0.0,1,gen_20251127_091606,transactions_header.csv
T00017911,2024-07-04,2024-07-04 01:40:02,S005,C003585,Card,5.92,0.3,1,gen_20251127_091607,transactions_header.csv
T00002190,2024-12-26,2024-12-26 16:48:41,S027,NA,Cash,71.48,7.15,1,gen_20251127_091605,transactions_header.csv
T00015343,2024-11-01,2024-11-01 13:38:53,S005,C003349,Cash,50.15,0.0,4,gen_20251127_091607,transactions_header.csv
T00012478,2024-10-05,2024-10-05 01:32:48,S025,C002168,Card,49.36,NA,1,gen_20251127_091607,transactions_header.csv
T00006088,07/16/24,2024-07-16 21:58:00,S029,C003608,Online,1.98,0.0,1,gen_20251127_091606,transactions_header.csv
T00004672,01/18/24,2024-01-18 13:48:30,S018,C001116,Card,81.83,,1,gen_20251127_091606,transactions_header.csv
T00017512,2024-02-02,2024-02-02 19:26:33,S004,C001722,Cash,31.5,3.15,2,gen_20251127_091607,transactions_header.csv
T00009977,2024-12-21,2024-12-21 00:06:53,S013,C003194,Cash,0,0,2,gen_20251127_091606,transactions_header.csv
T00012310,07/21/24,2024-07-21 05:27:37,S003,C001238,Card,0,,2,gen_20251127_091607,transactions_header.csv
T00004046,2024-10-13,2024-10-13 23:38:37,S014,C001033,Online,69.8,6.98,1,gen_20251127_091606,transactions_header.csv
T00007752,2024-07-05,2024-07-05 22:50:51,S030,C000212,Online,71.44,7.14,2,gen_20251127_091606,transactions_header.csv
T00003435,2024-11-16,2024-11-16 15:24:55,S029,C000575,Online,67.84,0.0,1,gen_20251127_091606,transactions_header.csv
T00000719,01/07/24,2024-01-07 14:37:59,S009,,Online,88.68,13.3,1,gen_20251127_091605,transactions_header.csv
T00013992,04/04/24,2024-04-04 02:39:27,S010,C000140,Card,40.56,2.03,1,gen_20251127_091607,transactions_header.csv
T00016268,06/13/24,2024-06-13 21:16:51,S006,C003099,Online,57.02,2.85,1,gen_20251127_091607,transactions_header.csv
T00019084,12/18/24,2024-12-18 06:14:42,S020,C000246,Card,59.13,0.0,1,gen_20251127_091607,transactions_header.csv
T00015319,2024-04-04,2024-04-04 00:30:38,S009,C002623,Cash,53.94,2.7,2,gen_20251127_091607,transactions_header.csv
T00004773,2024-04-25,2024-04-25 14:30:42,S002,C001206,Online,58.22,5.82,1,gen_20251127_091606,transactions_header.csv
T00000857,01/21/24,2024-01-21 15:40:40,S019,,Online,81.61,0.0,3,gen_20251127_091605,transactions_header.csv
T00018635,10/07/24,2024-10-07 19:04:49,S020,C003179,Online,97.01,4.85,1,gen_20251127_091607,transactions_header.csv
T00011845,06/26/24,2024-06-26 09:09:19,S020,C003305,Online,29.73,2.97,3,gen_20251127_091607,transactions_header.csv
T00004389,12/26/24,2024-12-26 10:21:12,S028,C003479,Cash,61.5,9.22,1,gen_20251127_091606,transactions_header.csv
T00005358,06/06/24,2024-06-06 13:48:19,S001,C001181,Card,96.74,0.0,1,gen_20251127_091606,transactions_header.csv
T00012180,2024-05-29,2024-05-29 17:07:15,S011,C001210,Online,117.36,17.6,2,gen_20251127_091607,transactions_header.csv
T00019785,10/29/24,2024-10-29 04:33:05,S023,C000079,Card,16.81,2.52,2,gen_20251127_091607,transactions_header.csv
T00012750,2024-03-19,2024-03-19 15:46:43,S023,C001325,Online,21.86,,2,gen_20251127_091607,transactions_header.csv
T00014119,2024-08-13,2024-08-13 18:14:09,S003,C002540,Cash,$56.11,2.81,2,gen_20251127_091607,transactions_header.csv
T00019001,2024-07-19,2024-07-19 20:37:37,S005,C003491,Card,0,0,2,gen_20251127_091607,transactions_header.csv
T00012643,06/28/24,2024-06-28 10:05:20,S006,C003391,card,33.58,3.36,1,gen_20251127_091607,transactions_header.csv
T00009665,2024-08-31,2024-08-31 07:14:44,S011,C000750,Online,69.48,3.47,1,gen_20251127_091606,transactions_header.csv
T00012326,2024-11-17,2024-11-17 08:13:45,S029,C004880,Online,58.41,8.76,1,gen_20251127_091607,transactions_header.csv
T00002335,03/14/24,2024-03-14 00:52:20,S026,C002464,Card,67.77,10.17,2,gen_20251127_091605,transactions_header.csv
T00017194,04/01/24,2024-04-01 03:27:47,S024,C001891,Cash,42.56,0.0,1,gen_20251127_091607,transactions_header.csv
T00012048,2024-04-05,2024-04-05 05:19:01,S016,,Online,41.62,2.08,1,gen_20251127_091607,transactions_header.csv
T00002178,01/13/24,2024-01-13 01:48:45,S003,C000813,Online,62.53,9.38,1,gen_20251127_091605,transactions_header.csv
T00014177,12/31/24,2024-12-31 23:29:43,S006,C004286,Card,3.01,0.45,1,gen_20251127_091607,transactions_header.csv
T00011430,2024-10-28,2024-10-28 07:55:56,S002,C003022,Card,$30.14,4.52,1,gen_20251127_091606,transactions_header.csv
T00014241,2024-03-30,2024-03-30 00:31:06,S028,C003795,Cash,81.08,8.11,2,gen_20251127_091607,transactions_header.csv
T00016380,09/27/24,2024-09-27 00:32:51,S018,C001188,Online,42.91,2.15,1,gen_20251127_091607,transactions_header.csv
T00010647,01/10/24,2024-01-10 19:45:58,S002,C000368,Cash,0,0.0,3,gen_20251127_091606,transactions_header.csv
T00006915,2024-09-04,2024-09-04 00:56:16,S006,C004996,Card,26.92,1.35,5,gen_20251127_091606,transactions_header.csv
T00011783,05/27/24,2024-05-27 01:25:55,S018,C000844,Card,80.78,12.12,1,gen_20251127_091607,transactions_header.csv
T00007933,2024-05-01,2024-05-01 05:35:38,S027,C004304,card,$0.00,0.0,2,gen_20251127_091606,transactions_header.csv
T00001511,09/18/24,2024-09-18 03:53:10,S001,C003552,Card,68.88,10.33,2,gen_20251127_091605,transactions_header.csv
T00004872,2024-07-14,2024-07-14 08:26:16,S020,C003784,Cash,20.15,,1,gen_20251127_091606,transactions_header.csv
T00016161,06/03/24,2024-06-03 15:40:50,S013,,Online,30.33,0.0,3,gen_20251127_091607,transactions_header.csv
T00004038,09/04/24,2024-09-04 16:40:15,S017,C002647,Online,30.78,3.08,4,gen_20251127_091606,transactions_header.csv
T00007959,12/10/24,2024-12-10 20:46:04,S015,,card,71.94,0.0,1,gen_20251127_091606,transactions_header.csv
T00008404,2024-03-16,2024-03-16 16:52:49,S021,C000872,Card,75.71,11.36,2,gen_20251127_091606,transactions_header.csv
T00000386,01/16/24,2024-01-16 07:56:30,S008,C002354,Cash,4.74,0.0,1,gen_20251127_091605,transactions_header.csv
T00006479,2024-06-29,2024-06-29 17:48:26,S016,C003944,Card,$84.78,,7,gen_20251127_091606,transactions_header.csv
T00002066,2024-10-09,2024-10-09 16:12:06,S028,C001323,Card,73.73,,5,gen_20251127_091605,transactions_header.csv
T00016594,09/05/24,2024-09-05 11:59:02,S028,C003471,Cash,95.9,9.59,1,gen_20251127_091607,transactions_header.csv
T00009562,01/30/24,2024-01-30 15:51:16,S023,C003487,Cash,72.99,10.95,1,gen_20251127_091606,transactions_header.csv
T00018373,2024-09-05,2024-09-05 11:41:33,S027,C001767,Online,75.98,0.0,1,gen_20251127_091607,transactions_header.csv
T00007772,2024-12-28,2024-12-28 08:09:41,S025,C004045,Cash,83.63,12.54,1,gen_20251127_091606,transactions_header.csv
T00011499,05/28/24,2024-05-28 02:33:16,S007,C000472,Card,76.19,11.43,1,gen_20251127_091606,transactions_header.csv
T00002239,07/06/24,2024-07-06 02:18:05,S005,C003813,Cash,103.03,NA,2,gen_20251127_091605,transactions_header.csv
T00011344,2024-12-19,2024-12-19 04:34:31,S025,C004362,Online,73.66,0.0,1,gen_20251127_091606,transactions_header.csv
T00019548,2024-09-02,2024-09-02 20:17:06,S017,,Online,35.59,5.34,2,gen_20251127_091607,transactions_header.csv
T00012420,05/01/24,2024-05-01 02:43:18,S025,C002159,Online,32.08,4.81,4,gen_20251127_091607,transactions_header.csv
T00005246,02/04/24,2024-02-04 17:20:49,S014,C003886,Card,87.25,13.09,1,gen_20251127_091606,transactions_header.csv
T00004756,2024-01-06,2024-01-06 11:46:50,S007,C001883,Cash,71.81,7.18,3,gen_20251127_091606,transactions_header.csv
T00018773,2024-12-30,2024-12-30 11:29:15,S028,C004866,Cash,0,0.0,3,gen_20251127_091607,transactions_header.csv
T00005072,2024-10-03,2024-10-03 09:22:10,S006,C003932,Cash,45.87,0.0,1,gen_20251127_091606,transactions_header.csv
T00013759,2024-03-27,2024-03-27 06:52:11,S006,C001435,Card,11.85,1.19,1,gen_20251127_091607,transactions_header.csv
T00012810,12/21/24,2024-12-21 21:32:48,S016,C000264,Online,51.83,0.0,1,gen_20251127_091607,transactions_header.csv
T00018505,2024-10-05,2024-10-05 04:35:46,S010,C000578,Online,125.7,18.86,3,gen_20251127_091607,transactions_header.csv
T00007317,09/17/24,2024-09-17 04:56:42,S013,C002249,Card,81.73,0.0,3,gen_20251127_091606,transactions_header.csv
T00000981,2024-12-16,2024-12-16 13:50:25,S009,C001407,Card,20.44,0.0,1,gen_20251127_091605,transactions_header.csv
T00005116,2024-01-02,2024-01-02 09:25:36,S010,C000772,Online,33.22,0.0,2,gen_20251127_091606,transactions_header.csv
T00007553,2024-10-13,2024-10-13 07:04:12,S024,C004090,Cash,52.43,0.0,1,gen_20251127_091606,transactions_header.csv
T00016223,08/02/24,2024-08-02 12:17:48,S003,,Online,0,0.0,5,gen_20251127_091607,transactions_header.csv
T00007113,05/03/24,2024-05-03 05:48:01,S014,,Online,27.54,1.38,1,gen_20251127_091606,transactions_header.csv
T00015705,2024-02-03,2024-02-03 01:23:12,S019,C003184,Cash,56.99,,1,gen_20251127_091607,transactions_header.csv
T00015950,04/08/24,2024-04-08 17:42:42,S018,,Card,$68.98,6.9,2,gen_20251127_091607,transactions_header.csv
T00012089,06/05/24,2024-06-05 19:10:56,S007,C003860,Card,34.84,3.48,1,gen_20251127_091607,transactions_header.csv
T00019775,04/20/24,2024-04-20 23:50:35,S017,C001087,Cash,18.38,,4,gen_20251127_091607,transactions_header.csv
T00017226,06/23/24,2024-06-23 08:11:12,S015,C001241,Online,1.28,0.19,2,gen_20251127_091607,transactions_header.csv
T00009704,2024-03-23,2024-03-23 02:27:29,S023,C003613,Cash,100.28,15.04,1,gen_20251127_091606,transactions_header.csv
T00015990,2024-10-05,2024-10-05 14:38:10,S015,C001416,Online,16.4,0.82,1,gen_20251127_091607,transactions_header.csv
T00002685,02/16/24,2024-02-16 06:22:37,S009,C001862,Card,29.22,2.92,7,gen_20251127_091605,transactions_header.csv
T00018193,2024-09-20,2024-09-20 09:52:20,S018,C002601,Cash,50.12,2.51,1,gen_20251127_091607,transactions_header.csv
T00007067,2024-05-26,2024-05-26 08:20:20,S009,C003859,Card,25.48,1.27,6,gen_20251127_091606,transactions_header.csv
T00005860,04/15/24,2024-04-15 14:58:13,S020,C002228,Cash,11.87,0.59,1,gen_20251127_091606,transactions_header.csv
T00006848,2024-07-23,2024-07-23 01:26:27,S007,,Cash,0,NA,5,gen_20251127_091606,transactions_header.csv
T00004848,2024-06-04,2024-06-04 09:39:45,S011,C004669,Online,71.61,NA,7,gen_20251127_091606,transactions_header.csv
T00012833,2024-01-07,2024-01-07 14:37:11,S004,,Cash,20.32,2.03,5,gen_20251127_091607,transactions_header.csv
T00018860,2024-06-07,2024-06-07 03:17:35,S029,C004185,Online,63.88,3.19,4,gen_20251127_091607,transactions_header.csv
T00002905,09/29/24,2024-09-29 01:46:10,S004,C003105,card,33.57,3.36,1,gen_20251127_091606,transactions_header.csv
T00019869,06/15/24,2024-06-15 22:29:09,S002,C002506,Cash,-59.4,5.94,2,gen_20251127_091607,transactions_header.csv
T00005425,2024-06-02,2024-06-02 17:40:05,S010,C003247,Cash,104.0,15.6,2,gen_20251127_091606,transactions_header.csv
T00013464,08/08/24,2024-08-08 07:31:37,S030,,Online,62.67,9.4,1,gen_20251127_091607,transactions_header.csv
T00003980,06/07/24,2024-06-07 21:14:16,S022,C004111,Online,25.09,NA,7,gen_20251127_091606,transactions_header.csv
T00004975,2024-09-30,2024-09-30 08:31:56,S018,C003137,Card,53.2,2.66,3,gen_20251127_091606,transactions_header.csv
T00006403,2024-11-10,2024-11-10 00:34:37,S018,,Cash,15.84,0.0,1,gen_20251127_091606,transactions_header.csv
T00018173,12/08/24,2024-12-08 04:17:28,S030,C003190,Cash,13.92,1.39,1,gen_20251127_091607,transactions_header.csv
T00002606,06/23/24,2024-06-23 14:57:05,S006,C004278,Card,116.29,NA,2,gen_20251127_091605,transactions_header.csv
T00007696,02/24/24,2024-02-24 03:44:11,S009,C000229,Online,30.96,0.0,1,gen_20251127_091606,transactions_header.csv
T00006498,02/21/24,2024-02-21 17:53:18,S026,C000221,Card,73.69,7.37,1,gen_20251127_091606,transactions_header.csv
T00014081,09/22/24,2024-09-22 11:45:29,S028,C004080,Card,44.63,4.46,1,gen_20251127_091607,transactions_header.csv
T00019278,2024-06-19,2024-06-19 02:52:49,S028,C000841,Card,$74.85,11.23,6,gen_20251127_091607,transactions_header.csv
T00015063,01/07/24,2024-01-07 18:19:54,S003,C003260,Cash,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00008157,2024-06-21,2024-06-21 03:08:58,S011,C004855,Cash,30.94,3.09,2,gen_20251127_091606,transactions_header.csv
T00018069,04/23/24,2024-04-23 07:04:46,S010,C003089,Card,$77.67,7.77,1,gen_20251127_091607,transactions_header.csv
T00003770,06/10/24,2024-06-10 20:50:43,S013,C003182,Online,79.44,3.97,1,gen_20251127_091606,transactions_header.csv
T00012690,10/03/24,2024-10-03 07:42:41,S019,C000140,Cash,49.06,NA,2,gen_20251127_091607,transactions_header.csv
T00009368,2024-10-05,2024-10-05 15:04:04,S015,C004410,online,51.92,7.79,1,gen_20251127_091606,transactions_header.csv
T00001403,08/05/24,2024-08-05 20:11:59,S024,C000841,Online,24.88,NA,1,gen_20251127_091605,transactions_header.csv
T00005360,2024-11-14,2024-11-14 15:09:58,S017,C004889,Online,43.36,4.34,1,gen_20251127_091606,transactions_header.csv
T00015263,2024-01-20,2024-01-20 00:58:41,S027,,Card,55.82,8.37,1,gen_20251127_091607,transactions_header.csv
T00002215,2024-08-17,2024-08-17 08:00:59,S008,C004849,Cash,0,0,3,gen_20251127_091605,transactions_header.csv
T00012095,2024-10-27,2024-10-27 23:58:49,S009,C002327,Online,$80.00,8.0,3,gen_20251127_091607,transactions_header.csv
T00015187,07/06/24,2024-07-06 04:03:10,S001,C000429,Cash,80.57,0.0,3,gen_20251127_091607,transactions_header.csv
T00011669,10/12/24,2024-10-12 10:09:56,S002,,online,31.82,3.18,3,gen_20251127_091607,transactions_header.csv
T00009412,2024-03-06,2024-03-06 10:48:13,S001,C003566,Card,88.17,4.41,3,gen_20251127_091606,transactions_header.csv
T00004129,11/10/24,2024-11-10 08:24:02,S017,C003020,Card,65.39,9.81,1,gen_20251127_091606,transactions_header.csv
T00004187,2024-02-22,2024-02-22 12:17:32,S009,C004605,Online,42.21,0.0,2,gen_20251127_091606,transactions_header.csv
T00011454,05/22/24,2024-05-22 03:00:12,S001,C001303,Cash,27.87,2.79,1,gen_20251127_091606,transactions_header.csv
T00013882,2024-01-03,2024-01-03 18:41:16,S028,C000661,cash,97.68,4.88,2,gen_20251127_091607,transactions_header.csv
T00006424,09/07/24,2024-09-07 17:16:19,S004,C003318,Online,83.54,8.35,2,gen_20251127_091606,transactions_header.csv
T00017702,2024-07-19,2024-07-19 16:45:39,S022,C004320,online,104.88,10.49,1,gen_20251127_091607,transactions_header.csv
T00007780,2024-07-17,2024-07-17 04:05:08,S005,C003444,Cash,48.98,4.9,4,gen_20251127_091606,transactions_header.csv
T00015197,2024-08-07,2024-08-07 15:45:11,S022,C000378,Online,22.36,0.0,4,gen_20251127_091607,transactions_header.csv
T00003422,01/10/24,2024-01-10 15:52:39,S001,C001387,Card,46.88,7.03,6,gen_20251127_091606,transactions_header.csv
T00002648,06/05/24,2024-06-05 12:32:41,S007,C002791,Cash,0,0.0,1,gen_20251127_091605,transactions_header.csv
T00008378,2024-02-02,2024-02-02 18:23:42,S001,C001620,Card,27.98,4.2,2,gen_20251127_091606,transactions_header.csv
T00006847,09/08/24,2024-09-08 23:20:38,S025,C004773,Cash,76.75,NA,1,gen_20251127_091606,transactions_header.csv
T00012778,2024-02-01,2024-02-01 18:52:02,S020,C002046,Cash,62.05,9.31,2,gen_20251127_091607,transactions_header.csv
T00017137,10/31/24,2024-10-31 14:20:25,S013,C000464,Card,11.58,1.74,5,gen_20251127_091607,transactions_header.csv
T00019814,2024-10-09,2024-10-09 03:01:03,S015,C002896,Online,86.92,0.0,4,gen_20251127_091607,transactions_header.csv
T00002409,11/25/24,2024-11-25 23:38:08,S026,C004685,Cash,29.85,1.49,1,gen_20251127_091605,transactions_header.csv
T00001731,2024-10-26,2024-10-26 07:28:20,S022,NA,Online,66.31,6.63,2,gen_20251127_091605,transactions_header.csv
T00009173,2024-01-17,2024-01-17 17:23:08,S004,C001552,Online,-39.15,1.96,1,gen_20251127_091606,transactions_header.csv
T00004903,10/09/24,2024-10-09 15:01:59,S004,C001640,Cash,50.55,7.58,2,gen_20251127_091606,transactions_header.csv
T00007048,12/30/24,2024-12-30 15:42:55,S003,NA,Card,46.36,6.95,1,gen_20251127_091606,transactions_header.csv
T00001078,2024-10-21,2024-10-21 20:07:54,S010,C004042,Cash,72.28,7.23,3,gen_20251127_091605,transactions_header.csv
T00016700,09/21/24,2024-09-21 17:00:11,S023,C004191,Online,40.1,2.01,1,gen_20251127_091607,transactions_header.csv
T00013479,2024-03-19,2024-03-19 11:23:35,S018,C004706,Cash,97.47,9.75,1,gen_20251127_091607,transactions_header.csv
T00004394,2024-04-14,2024-04-14 07:04:38,S018,C004113,Cash,96.56,4.83,2,gen_20251127_091606,transactions_header.csv
T00005218,12/07/24,2024-12-07 09:34:37,S014,C003031,Cash,0,0.0,2,gen_20251127_091606,transactions_header.csv
T00005382,2024-06-04,2024-06-04 21:27:48,S019,C004893,Online,36.72,5.51,1,gen_20251127_091606,transactions_header.csv
T00018647,2024-10-08,2024-10-08 21:13:30,S019,C000424,Cash,$79.43,11.91,2,gen_20251127_091607,transactions_header.csv
T00017461,2024-08-27,2024-08-27 02:06:09,S011,C002456,Cash,51.27,7.69,1,gen_20251127_091607,transactions_header.csv
T00016761,05/31/24,2024-05-31 23:25:02,S013,NA,Card,88.9,13.34,1,gen_20251127_091607,transactions_header.csv
T00000181,2024-04-30,2024-04-30 06:34:01,S030,C003456,Cash,67.77,NA,5,gen_20251127_091605,transactions_header.csv
T00011880,03/10/24,2024-03-10 01:04:55,S013,C003942,Card,55.2,2.76,2,gen_20251127_091607,transactions_header.csv
T00016805,03/30/24,2024-03-30 02:29:35,S024,C002413,Card,119.69,0.0,1,gen_20251127_091607,transactions_header.csv
T00013244,2024-12-21,2024-12-21 07:36:10,S007,C001709,Card,68.13,0.0,1,gen_20251127_091607,transactions_header.csv
T00014746,07/27/24,2024-07-27 16:07:04,S022,C003951,Cash,45.69,,1,gen_20251127_091607,transactions_header.csv
T00004069,03/28/24,2024-03-28 20:07:04,S006,C000453,Online,18.67,1.87,1,gen_20251127_091606,transactions_header.csv
T00014118,2024-05-26,2024-05-26 22:41:05,S021,C002026,Cash,38.51,,2,gen_20251127_091607,transactions_header.csv
T00005275,12/12/24,2024-12-12 14:50:59,S001,C001825,Cash,46.95,,1,gen_20251127_091606,transactions_header.csv
T00001203,2024-09-24,2024-09-24 08:49:18,S002,C000245,Card,66.29,6.63,5,gen_20251127_091605,transactions_header.csv
T00003352,12/14/24,2024-12-14 19:16:11,S002,C003375,Card,37.75,0.0,2,gen_20251127_091606,transactions_header.csv
T00008212,01/25/24,2024-01-25 13:40:05,S015,,Card,79.52,0.0,1,gen_20251127_091606,transactions_header.csv
T00008774,02/13/24,2024-02-13 00:25:58,S025,C004520,Cash,59.9,0.0,2,gen_20251127_091606,transactions_header.csv
T00015013,2024-04-22,2024-04-22 20:38:25,S027,,card,96.85,,1,gen_20251127_091607,transactions_header.csv
T00002301,2024-06-05,2024-06-05 21:41:42,S022,C003520,Online,6.63,0.0,1,gen_20251127_091605,transactions_header.csv
T00013383,09/18/24,2024-09-18 12:15:35,S002,C001356,Online,5.93,0.3,2,gen_20251127_091607,transactions_header.csv
T00017909,2024-10-20,2024-10-20 20:37:08,S017,C002066,Online,75.57,11.34,1,gen_20251127_091607,transactions_header.csv
T00014844,2024-12-10,2024-12-10 13:21:10,S005,NA,Online,79.83,0.0,2,gen_20251127_091607,transactions_header.csv
T00015215,2024-11-11,2024-11-11 13:29:52,S026,C002264,Card,53.41,5.34,2,gen_20251127_091607,transactions_header.csv
T00009624,01/10/24,2024-01-10 16:41:21,S024,C001200,Cash,5.97,0.9,1,gen_20251127_091606,transactions_header.csv
T00006021,03/12/24,2024-03-12 08:24:19,S017,,Online,66.67,10.0,1,gen_20251127_091606,transactions_header.csv
